RG2DM-64, 1, 0.411874, 1115.000000, 1665.000000, Cell(166,111) 
RG2DM-78, 1, 0.412170, 3095.000000, 7285.000000, Cell(728,309) 
RG2DM-55, 1, 0.413714, 1455.000000, 6345.000000, Cell(634,145) 
RG2DM-99, 1, 0.415383, 5965.000000, 8755.000000, Cell(875,596) 
RG2DM-27, 1, 0.415986, 3225.000000, 3915.000000, Cell(391,322) 
RG2DM-92, 1, 0.416256, 8455.000000, 155.000000, Cell(15,845) 
RG2DM-77, 1, 0.416294, 7585.000000, 2075.000000, Cell(207,758) 
RG2DM-54, 1, 0.425576, 1885.000000, 7545.000000, Cell(754,188) 
RG2DM-74, 1, 0.427046, 4075.000000, 2045.000000, Cell(204,407) 
RG2DM-49, 1, 0.427952, 6585.000000, 4415.000000, Cell(441,658) 
RG2DM-23, 1, 0.431706, 9735.000000, 8965.000000, Cell(896,973) 
RG2DM-29, 1, 0.432580, 9765.000000, 75.000000, Cell(7,976) 
RG2DM-100, 1, 0.432960, 3925.000000, 7245.000000, Cell(724,392) 
RG2DM-82, 1, 0.433391, 8915.000000, 1815.000000, Cell(181,891) 
RG2DM-18, 1, 0.436577, 9745.000000, 8695.000000, Cell(869,974) 
RG2DM-22, 1, 0.441746, 105.000000, 8565.000000, Cell(856,10) 
RG2DM-36, 1, 0.441906, 585.000000, 2875.000000, Cell(287,58) 
RG2DM-30, 1, 0.441962, 655.000000, 3595.000000, Cell(359,65) 
RG2DM-57, 1, 0.442397, 3885.000000, 9815.000000, Cell(981,388) 
RG2DM-61, 1, 0.445709, 1635.000000, 9695.000000, Cell(969,163) 
RG2DM-12, 1, 0.446028, 8405.000000, 4985.000000, Cell(498,840) 
